"season","mode","route_or_line","daytype","direction","timeperiod_id","avg_weekday","precision","source"
"Fall 2018","Bus","28","Weekday",1,8,"28.6000000000","High","APC Composite Day"
"Fall 2018","Bus","28","Weekday",1,5,"827.9600000000","High","APC Composite Day"
"Fall 2018","Bus","28","Weekday",1,0,"310.1500000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,2,"120.3400000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,1,"70.9500000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,6,"135.0200000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,7,"92.4000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,3,"91.1200000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,4,"149.5900000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,8,"21.1000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",0,5,"374.1400000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,2,"229.3000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,1,"113.7000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,6,"84.9200000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,7,"42.0000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,3,"105.7500000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,4,"143.2700000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,8,"3.1000000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,5,"234.9600000000","High","APC Composite Day"
"Fall 2018","Bus","29","Weekday",1,0,"32.4000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,2,"87.8400000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,1,"59.3000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,6,"183.4700000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,7,"51.1200000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,3,"152.4600000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,4,"188.8000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,8,"10.3000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,5,"286.0800000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",0,0,"22.7000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,2,"245.6000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,1,"121.4000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,6,"85.9800000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,7,"22.7700000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,3,"192.1200000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,4,"188.7900000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,8,"3.8000000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,5,"163.3800000000","High","APC Composite Day"
"Fall 2018","Bus","30","Weekday",1,0,"80.9000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,2,"263.3400000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,1,"157.8000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,6,"522.4800000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,7,"207.2400000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,3,"498.4200000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,4,"589.8900000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,8,"58.5200000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,5,"850.2000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",0,0,"33.9600000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,2,"612.5700000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,1,"444.0000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,6,"220.2900000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,7,"57.8600000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,3,"625.0500000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,4,"436.8000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,8,"8.6100000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,5,"401.0000000000","High","APC Composite Day"
"Fall 2018","Bus","31","Weekday",1,0,"213.6600000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,2,"856.4100000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,1,"282.6500000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,6,"804.9400000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,7,"221.3400000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,3,"679.6500000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,4,"1084.6500000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,8,"91.0800000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,5,"1408.6800000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",0,0,"42.0000000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,2,"1073.9800000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,1,"698.2800000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,6,"291.9700000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,7,"74.3400000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,3,"981.8700000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,4,"941.0500000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,8,"15.2000000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,5,"729.8800000000","High","APC Composite Day"
"Fall 2018","Bus","32","Weekday",1,0,"353.1800000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,2,"131.0200000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,1,"80.4000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,6,"45.7000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,3,"99.0400000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,4,"167.2400000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,5,"168.3600000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",0,0,"16.9000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,2,"112.8400000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,1,"117.7000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,6,"22.4000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,3,"100.5000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,4,"162.7000000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,5,"99.4800000000","High","APC Composite Day"
"Fall 2018","Bus","33","Weekday",1,0,"25.9000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,2,"125.0400000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,1,"39.1800000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,6,"294.9300000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,7,"51.2000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,3,"151.5600000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,4,"330.7200000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,8,"24.7000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,5,"510.6400000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",0,0,"12.9000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,2,"393.8400000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,1,"327.2400000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,6,"71.0400000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,7,"46.2000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,3,"266.2200000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,4,"132.4000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,8,"8.3000000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,5,"165.2200000000","High","APC Composite Day"
"Fall 2018","Bus","34","Weekday",1,0,"191.6000000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,2,"65.8200000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,1,"15.2100000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,6,"93.5400000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,3,"167.8600000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,4,"391.2400000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,5,"311.9000000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",0,0,"21.5100000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,2,"232.5600000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,1,"145.0500000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,6,"54.6000000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,3,"187.6700000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,4,"196.0200000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,5,"137.3000000000","High","APC Composite Day"
"Fall 2018","Bus","35","Weekday",1,0,"30.0000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,2,"207.3400000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,1,"155.3000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,6,"191.9000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,7,"116.2000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,3,"214.3300000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,4,"241.2000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,8,"35.6400000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,5,"304.5200000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",0,0,"37.3800000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,2,"321.6100000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,1,"168.8000000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,6,"94.4100000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,7,"65.7600000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,3,"212.1400000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,4,"243.6700000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,8,"8.1600000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,5,"148.3200000000","High","APC Composite Day"
"Fall 2018","Bus","36","Weekday",1,0,"126.8600000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,2,"45.1000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,1,"14.2500000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,6,"68.6100000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,3,"119.4000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,4,"166.2000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,5,"230.2000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",0,0,"6.1000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,2,"143.7100000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,1,"146.9400000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,6,"24.8000000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,3,"158.4400000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,4,"78.6400000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,5,"88.4400000000","High","APC Composite Day"
"Fall 2018","Bus","37","Weekday",1,0,"25.1000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,2,"43.1000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,1,"23.9700000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,6,"26.1000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,7,"5.9000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,3,"35.5600000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,4,"148.5800000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,5,"74.9400000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",0,0,"13.2000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,2,"68.5000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,1,"140.6400000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,6,"17.8400000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,7,"8.1000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,3,"47.4000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,4,"36.0800000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,5,"48.6000000000","High","APC Composite Day"
"Fall 2018","Bus","38","Weekday",1,0,"10.2000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,2,"678.6000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,1,"168.8400000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,6,"895.8000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,7,"231.3000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,3,"773.0000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,4,"1106.7400000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,8,"52.5000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,5,"1341.4000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",0,0,"58.0000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,2,"1473.4000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,1,"478.4000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,6,"369.7400000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,7,"102.4000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,3,"1337.4500000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,4,"808.7300000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,8,"13.8400000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,5,"883.6000000000","High","APC Composite Day"
"Fall 2018","Bus","39","Weekday",1,0,"260.0800000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,2,"52.8300000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,1,"11.6100000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,6,"131.2000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,3,"104.1600000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,4,"206.1000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,5,"194.5600000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",0,0,"3.1000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,2,"178.4800000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,1,"111.0000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,6,"21.1000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,3,"111.9000000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,4,"99.9200000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,5,"39.8800000000","High","APC Composite Day"
"Fall 2018","Bus","40","Weekday",1,0,"105.6000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,2,"203.8000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,1,"71.8000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,6,"102.6600000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,3,"237.1600000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,4,"195.0400000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,5,"129.6800000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",0,0,"42.7000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,2,"146.0000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,1,"105.5100000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,6,"84.8400000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,3,"191.8800000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,4,"234.4000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,5,"125.2000000000","High","APC Composite Day"
"Fall 2018","Bus","41","Weekday",1,0,"46.2000000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,2,"175.1200000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,1,"105.2100000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,6,"112.2800000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,7,"26.8000000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,3,"312.0600000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,4,"260.5900000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,8,"6.9000000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,5,"210.8400000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",0,0,"45.4800000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",1,2,"243.0400000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",1,1,"95.4900000000","High","APC Composite Day"
"Fall 2018","Bus","42","Weekday",1,6,"85.2600000000","High","APC Composite Day"
